,train,test,train_t,test_t
0,0.625,0.6142284569138277,56.237060546875,26.834228515625
1,0.6054609218436874,0.6072144288577155,58.148681640625,26.147216796875
2,0.6047094188376754,0.6072144288577155,57.798095703125,27.389892578125
3,0.6013276553106213,0.6027054108216433,59.6611328125,27.331298828125
4,0.5958166332665331,0.594689378757515,59.398193359375,26.220703125
5,0.593562124248497,0.5936873747494991,60.479736328125,25.9921875
6,0.593311623246493,0.592685370741483,59.85205078125,26.071044921875
7,0.5929358717434869,0.5906813627254509,60.947021484375,26.06396484375
8,0.5895541082164328,0.5871743486973948,58.228271484375,25.85107421875
9,0.5874248496993988,0.5861723446893787,57.632080078125,26.6650390625
10,0.5852955911823647,0.5861723446893787,59.39794921875,26.918212890625
11,0.5830410821643286,0.5831663326653307,58.600830078125,25.980224609375
12,0.5796593186372745,0.5816633266533067,57.60888671875,26.542236328125
13,0.5781563126252505,0.5791583166332666,60.498046875,26.90625
14,0.5785320641282565,0.5781563126252505,60.794189453125,29.14501953125
15,0.5767785571142284,0.5761523046092185,64.1328125,27.23828125
16,0.5742735470941884,0.5706412825651302,59.85400390625,26.174072265625
17,0.5730210420841684,0.5706412825651302,57.81591796875,26.68798828125
18,0.5720190380761523,0.5686372745490982,57.4033203125,25.44189453125
19,0.5717685370741483,0.5686372745490982,61.205078125,28.14404296875
20,0.5703907815631262,0.5671342685370742,61.726806640625,26.48876953125
21,0.5696392785571143,0.5656312625250501,61.94189453125,28.399658203125
22,0.5678857715430862,0.5621242484969939,59.352294921875,25.328857421875
23,0.5661322645290581,0.5606212424849699,60.441650390625,24.630126953125
24,0.564629258517034,0.560120240480962,62.6728515625,26.5556640625
25,0.5619989979959921,0.5596192384769538,63.164794921875,25.26904296875
26,0.5604959919839679,0.5586172344689379,60.839111328125,25.165771484375
27,0.5602454909819639,0.5581162324649298,58.455322265625,24.991943359375
28,0.5602454909819639,0.560120240480962,57.85400390625,26.339111328125
29,0.5584919839679359,0.561122244488978,65.13818359375,25.38671875
30,0.5574899799599198,0.5591182364729459,65.593994140625,26.856201171875
31,0.5562374749498997,0.5581162324649298,59.887939453125,25.246337890625
32,0.5546092184368738,0.5581162324649298,58.281982421875,25.64599609375
33,0.5537324649298597,0.5581162324649298,58.540283203125,25.304931640625
34,0.5527304609218437,0.5581162324649298,60.447998046875,24.787841796875
35,0.5512274549098196,0.5596192384769538,58.5341796875,27.736083984375
36,0.5498496993987976,0.5596192384769538,60.4091796875,25.241943359375
37,0.5490981963927856,0.5591182364729459,57.573974609375,26.817138671875
38,0.5485971943887775,0.5576152304609219,60.64208984375,26.208984375
39,0.5472194388777556,0.5581162324649298,58.800048828125,25.165771484375
40,0.5455911823647295,0.5591182364729459,57.187744140625,26.8271484375
41,0.5459669338677355,0.5596192384769538,59.55908203125,25.51611328125
42,0.5452154308617234,0.5621242484969939,56.197021484375,25.6689453125
43,0.5452154308617234,0.56312625250501,57.58984375,25.56103515625
44,0.5447144288577155,0.56312625250501,57.011962890625,25.556884765625
45,0.5434619238476954,0.561623246492986,59.662109375,26.77001953125
46,0.5420841683366733,0.562625250501002,58.9140625,25.204833984375
47,0.5407064128256514,0.56312625250501,58.251220703125,25.606689453125
48,0.5410821643286573,0.561623246492986,60.11328125,26.35693359375
49,0.5403306613226453,0.5591182364729459,59.3779296875,25.817138671875
50,0.5393286573146292,0.5566132264529058,56.63720703125,25.68115234375
51,0.5383266533066132,0.5561122244488979,58.128173828125,25.28564453125
52,0.5375751503006012,0.5551102204408818,59.42529296875,25.587890625
53,0.5375751503006012,0.5551102204408818,58.61865234375,25.625
54,0.5370741482965932,0.5546092184368738,61.886474609375,26.186279296875
55,0.5369488977955912,0.5546092184368738,59.39794921875,26.207763671875
56,0.5370741482965932,0.5546092184368738,57.32080078125,27.363037109375
57,0.5377004008016032,0.5536072144288577,61.97412109375,25.64404296875
58,0.5379509018036073,0.5526052104208417,57.676025390625,27.173583984375
59,0.5377004008016032,0.5536072144288577,57.012939453125,25.51513671875
60,0.5354458917835672,0.5536072144288577,58.6328125,25.930908203125
61,0.5343186372745491,0.5521042084168337,58.24267578125,26.34130859375
62,0.5318136272545091,0.5490981963927856,60.218994140625,26.91015625
63,0.530561122244489,0.5475951903807615,60.42041015625,25.415771484375
64,0.5291833667334669,0.5475951903807615,62.53271484375,25.168212890625
65,0.5285571142284569,0.5470941883767535,56.46875,25.22509765625
66,0.5281813627254509,0.5450901803607214,56.81396484375,27.151123046875
67,0.5280561122244489,0.5450901803607214,60.72900390625,24.94384765625
68,0.5275551102204409,0.5455911823647295,57.90380859375,25.035888671875
69,0.5270541082164328,0.5435871743486974,58.712646484375,25.619873046875
70,0.5256763527054108,0.5450901803607214,60.02587890625,25.51806640625
71,0.5255511022044088,0.5435871743486974,61.014892578125,25.572265625
72,0.5247995991983968,0.5435871743486974,57.6630859375,27.270263671875
