,train_size,train_score,test_score,train_times,test_times
0,0.1,0.5358395989974937,0.4087125441621155,38.85205078125,147.10693359375
1,0.2,0.4974937343358396,0.4231453839982721,138.765869140625,232.8779296875
2,0.30000000000000004,0.49423558897243103,0.4350696372921103,290.80908203125,281.005126953125
3,0.4,0.49260651629072677,0.44298290019747605,513.087890625,324.306884765625
4,0.5,0.4858689116055322,0.44087953481286063,819.647216796875,322.843017578125
5,0.6,0.48333750939614134,0.4456880708290907,1213.72705078125,314.825439453125
6,0.7000000000000001,0.4786655211912944,0.4456893966567928,1676.28076171875,278.329345703125
7,0.8,0.48048612416212483,0.4492962506556821,2313.07275390625,199.140869140625
8,0.9,0.47984185321305267,0.4467917621262612,3076.5673828125,112.976806640625
