,train_size,train_score,test_score,train_times,test_times
0,0.1,0.9520327905173369,0.8345444193804337,1222.5029296875,439.02685546875
1,0.2,0.923562645397142,0.8457106960536854,2226.596923828125,347.891845703125
2,0.30000000000000004,0.9076105018278499,0.8497208273270488,3068.22900390625,297.649169921875
3,0.4,0.9000775451423507,0.8506513484197739,3811.035888671875,242.422119140625
4,0.5,0.8923008751523208,0.8518699046346861,4591.5390625,191.127197265625
5,0.6,0.8875410804623168,0.8535536757473897,5271.8291015625,153.489013671875
6,0.7000000000000001,0.8835556821598697,0.8556805722669821,6075.517822265625,111.989013671875
7,0.8,0.8814251689376316,0.8552596482636218,7014.163330078125,77.128662109375
8,0.9,0.8796696330760804,0.8550159599921785,8117.908203125,49.58837890625
