,train_size,train_score,test_score,train_times,test_times
0,0.1,0.29022556390977444,0.28385440772624887,24.333740234375,188.52099609375
1,0.2,0.29122807017543856,0.28056044906507455,87.221923828125,293.960693359375
2,0.30000000000000004,0.23926482873851296,0.2448810997716684,186.568115234375,432.69384765625
3,0.4,0.3145363408521303,0.31160771795643183,323.869873046875,397.709228515625
4,0.5,0.29755462016436157,0.28798689214415746,486.827880859375,417.35595703125
5,0.6,0.29491355549987475,0.2966956516708322,707.707763671875,393.893310546875
6,0.7000000000000001,0.2943871706758305,0.2884652748850628,937.69189453125,367.90234375
7,0.8,0.2818392532731942,0.28415802227004844,1279.273193359375,265.89697265625
8,0.9,0.27775921594832387,0.27897331277577214,1661.237060546875,156.8798828125
