,train_size,train_score,test_score,train_times,test_times
0,0.1,0.8535504597319155,0.8480813544714491,321.492919921875,2099.154052734375
1,0.2,0.8538827960562756,0.8493220472983696,1384.772705078125,3761.35302734375
2,0.30000000000000004,0.8525534507588346,0.8491669820467557,3416.851318359375,4768.79931640625
3,0.4,0.8518333887227207,0.85023043619669,5277.0087890625,5523.4306640625
4,0.5,0.8531959676525976,0.8506292265331113,8036.8359375,5518.315185546875
5,0.6,0.8533473653114729,0.8511166413618966,11570.185302734375,5332.27490234375
6,0.7000000000000001,0.8529965658579816,0.851404673539015,15384.98095703125,4617.591064453125
7,0.8,0.8533565968760386,0.8512938977092972,20718.7548828125,3514.175048828125
8,0.9,0.8532919759240797,0.8514932965588443,27042.39990234375,1958.223876953125
