,train,test,train_t,test_t
0,0.22114212916805143,0.21765618077093485,109.68212890625,35.847900390625
1,0.22114212916805143,0.21765618077093485,111.553466796875,35.835205078125
2,0.22114212916805143,0.21765618077093485,109.4599609375,37.3759765625
3,0.183837376758613,0.18697385910500663,113.688720703125,36.00390625
4,0.17217791071230748,0.1755649091714665,109.38525390625,36.383544921875
5,0.1664451091170932,0.16792202038103676,108.324951171875,35.72216796875
6,0.16209704220671317,0.1636021267168808,113.05322265625,35.729736328125
7,0.15918909936856096,0.1616083296411165,111.620849609375,38.60498046875
8,0.15617037775562204,0.1590607000443066,115.35009765625,38.37109375
9,0.15459178021491082,0.15739920248116968,112.4677734375,36.48486328125
10,0.15284701451201954,0.155073105892778,111.159912109375,35.8447265625
11,0.15273623573723272,0.1548515728843598,109.681884765625,40.525390625
12,0.15179461615154533,0.15418697385910496,109.43115234375,36.071044921875
13,0.15151766921457843,0.1530793088170137,111.0107421875,35.962158203125
14,0.15074221779107122,0.15352237483385023,110.084228515625,35.575927734375
15,0.150492965547801,0.15352237483385023,109.31689453125,35.627197265625
16,0.15013293452974408,0.15319007532122286,111.205322265625,35.60302734375
17,0.14993907167386733,0.15263624280017718,108.927001953125,35.93212890625
18,0.14968981943059712,0.1520824102791316,108.927001953125,35.93310546875
19,0.14966212473690044,0.1520824102791316,110.623779296875,35.906005859375
20,0.14966212473690044,0.15219317678334077,113.423828125,36.32177734375
21,0.14968981943059712,0.15219317678334077,110.760009765625,35.93505859375
22,0.1495790406558103,0.15197164377492245,108.758056640625,36.69384765625
23,0.14963443004320376,0.15141781125387688,110.715087890625,35.69287109375
24,0.1494405671873269,0.15130704474966772,110.18798828125,36.101806640625
25,0.14935748310623687,0.1518608772707133,109.963134765625,35.8330078125
26,0.14902514678187662,0.1518608772707133,109.031982421875,36.071044921875
27,0.14894206270078658,0.15175011076650424,113.294921875,36.781005859375
28,0.1489143680070898,0.15197164377492245,111.009765625,36.17724609375
29,0.14885897861969644,0.15175011076650424,110.343994140625,35.77099609375
30,0.14885897861969644,0.15197164377492245,110.108154296875,38.31005859375
31,0.14869281045751637,0.15175011076650424,111.001220703125,35.595947265625
32,0.14869281045751637,0.15175011076650424,109.539794921875,36.031982421875
33,0.14874819984490972,0.1518608772707133,111.815185546875,36.349853515625
34,0.14880358923230308,0.1518608772707133,111.856201171875,35.824951171875
35,0.14874819984490972,0.15197164377492245,110.144287109375,35.640625
36,0.14885897861969644,0.15175011076650424,109.90380859375,36.50830078125
37,0.14880358923230308,0.15152857775808592,110.009033203125,36.059814453125
38,0.14880358923230308,0.15130704474966772,113.528076171875,35.74609375
39,0.1487758945386064,0.15130704474966772,110.0390625,35.784912109375
40,0.14872050515121304,0.1510855117412494,109.912109375,36.791748046875
41,0.14869281045751637,0.15141781125387688,110.25,35.93798828125
42,0.1487758945386064,0.15130704474966772,109.902099609375,35.967041015625
43,0.14874819984490972,0.15097474523704035,109.8720703125,35.735107421875
44,0.14872050515121304,0.15119627824545856,110.78662109375,35.904052734375
45,0.14872050515121304,0.1508639787328312,110.062255859375,36.539306640625
46,0.14872050515121304,0.1510855117412494,109.822265625,35.76025390625
47,0.14880358923230308,0.15097474523704035,113.77197265625,35.610107421875
48,0.14888667331339311,0.15119627824545856,111.114013671875,36.022216796875
49,0.14888667331339311,0.1510855117412494,110.159912109375,36.39208984375
50,0.14883128392599976,0.15130704474966772,108.306884765625,36.423095703125
51,0.1489143680070898,0.15097474523704035,110.635986328125,35.9189453125
52,0.14880358923230308,0.15053167922020383,109.286865234375,35.77001953125
53,0.14869281045751637,0.15042091271599467,109.569091796875,36.03271484375
54,0.14874819984490972,0.15042091271599467,111.92236328125,36.20556640625
55,0.14872050515121304,0.14997784669915815,110.90673828125,37.331787109375
56,0.1487758945386064,0.1503101462117855,110.2158203125,37.725830078125
57,0.14874819984490972,0.15042091271599467,109.220947265625,37.233642578125
58,0.14880358923230308,0.15019937970757646,110.02392578125,36.201904296875
59,0.14869281045751637,0.14975631369073994,111.729248046875,35.832763671875
60,0.14874819984490972,0.1498670801949491,110.719970703125,35.927734375
61,0.1487758945386064,0.14964554718653078,110.18505859375,39.01708984375
62,0.14860972637642633,0.14953478068232162,110.75,38.1748046875
63,0.14836047413315612,0.14975631369073994,109.33837890625,38.833740234375
64,0.14833277943945944,0.14964554718653078,110.4599609375,37.526123046875
65,0.14819430597097594,0.14964554718653078,110.049072265625,36.02490234375
66,0.14822200066467262,0.14953478068232162,110.35986328125,35.87109375
67,0.1481112218898859,0.14964554718653078,109.82177734375,35.81591796875
68,0.1480004431150992,0.1490917146654852,110.3447265625,36.328857421875
